PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|CC_TYPE|STYLE|NO_LIVING_LEVELS|LOT_SIZE|ACRE|SQUARE_FEET|BASEMENT|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|LIV_LEVEL|LIV_DIMEN|LIV_DSCRP|DIN_LEVEL|DIN_DIMEN|DIN_DSCRP|FAM_LEVEL|FAM_DIMEN|FAM_DSCRP|KIT_LEVEL|KIT_DIMEN|KIT_DSCRP|MBR_LEVEL|MBR_DIMEN|MBR_DSCRP|BED2_LEVEL|BED2_DIMEN|BED2_DSCRP|BED3_LEVEL|BED3_DIMEN|BED3_DSCRP|BED4_LEVEL|BED4_DIMEN|BED4_DSCRP|BTH1_LEVEL|BTH1_DIMEN|BTH1_DSCRP|BTH2_LEVEL|BTH2_DIMEN|BTH2_DSCRP|LAUNDRY_LEVEL|LAUNDRY_DIMEN|LAUNDRY_DSCRP|OTH1_ROOM_NAME|OTH1_LEVEL|OTH1_DIMEN|OTH1_DSCRP|OTH2_ROOM_NAME|OTH2_LEVEL|OTH2_DIMEN|OTH2_DSCRP|OTH3_ROOM_NAME|OTH3_LEVEL|OTH3_DIMEN|OTH3_DSCRP|OTH4_ROOM_NAME|OTH4_LEVEL|OTH4_DIMEN|OTH4_DSCRP|OTH5_ROOM_NAME|OTH5_LEVEL|OTH5_DIMEN|OTH5_DSCRP|OTH6_ROOM_NAME|OTH6_LEVEL|OTH6_DIMEN|OTH6_DSCRP|FEE_INTERVAL|BED5_LEVEL|BED5_DIMEN|BED5_DSCRP|BTH3_LEVEL|BTH3_DIMEN|BTH3_DSCRP|COUNTY|STATE|ASSESSMENTS|TAXES|TAX_YEAR|HOA_FEE|UNIT_LEVEL|GARAGE_SPACES|GARAGE_PARKING|PARKING_SPACES|PARKING_FEATURE|NO_BATHS|FLOORING|CONSTRUCTION|EXTERIOR_UNIT_FEATURES|INTERIOR_FEATURES|HEAT_ZONES|HEATING|COOLING_ZONES|COOLING|ELECTRIC_FEATURE|WATER|SEWER|APPLIANCES|NO_UNITS|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|SQUARE_FEET_INCL_BASE|SQUARE_FEET_DISCLOSURES|TOTAL_PARKING|SHORT_SALE_LENDER_APP_REQD|AboveGradeFinishedArea|BelowGradeFinishedArea|TITLE5
"CC"|73292023|"TM309563"|"AN6192"|"NEW"|599000|"8"|"Lindall Place"|"1"|1|"102"|"02114"|"N"|"This charming 1-bedroom, 1-bathroom condominium offers a perfect blend of comfort and convenience with the laundry in-unit. It features a spacious outdoor patio, ideal for relaxing or entertaining guests. Inside, you'll find a well-designed layout that maximizes space, making it an ideal choice anyone looking for a cozy home. Whether you're a first-time buyer or looking to downsize, this unit offers a unique opportunity to own a piece of tranquility with all the modern amenities you need. Moments from Boston Common & Public Garden, the State House, MGH, footbridge to the Charles River Esplanade, MBTA Charles/MGH Red Line, Whole Foods Market along with many nearby restaurants and countless amenities Beacon Hill offers. Listing agent has details on Lindall Place parking; an informal but organized parking plan for abutters."|15|9/18/2024 6:34:00 PM|0|"N"||"A"|"C"|1|509|0.01|509|"N"|3|1|1|0|||"12X10"|"K,47"||"12X6.75"|"K,47"|||||"6.5X6.5"|"K,60"||"8X11.25"|"K"|||||||||||"5.9X6.6"|"A,21"|||||"6X6"||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|384900|4195|"2024"|142|1|0||0|"E"|"1f;0h"|"A"|"B"|"D,R"|"D"|1|"D"||"B"||"A"|"A"|"A,B,F,I,J,K,L"|5|"N"||"N"|||"N"||0|"N"|509||
"CC"|73292063|"TM308145"|"BB5962"|"NEW"|569000|"58"|"Elm St"|"2"|1|"018"|"02129"|"N"|"Fall in love with this sunny and charming unit in a classic Charlestown neighborhood. Many upgrades including a 2024 tankless water heater, 2017 boiler and  insulated windows. Enter into the bright, spacious living room with a dining area, gas fireplace with marble surround and floor to ceiling windows. The kitchen with granite counters is fully equipped for the chef. Off the kitchen is a bonus area that can be used as a small office leading out to the back porch. Down the exterior stairs, a  shared patio area and private storage unit in the shed. The bedroom has a wall of closets and the bathroom boasts a tub/shower and laundry. Incredible convenience to Boston, Cambridge, and Somerville. Close to Monument Square, Whole Foods, Buses to Sullivan Sq and Davis Sq, and all of the amenities that Charlestown has to offer. Don't miss this one!"|19|9/18/2024 7:54:00 PM|0|"N"||"A"|"C"|1|||642|"Y"|3|1|1|0||"1"|"18X15"|"C,9,47"|||||||"1"|"5X16"|"W,K,U"|"1"|"13X11"|"V,K"||||||||||"1"||"A,21,39,57"||||"1"||"39,57"|"OTH"|"1"||"K,35"|"BNS"|"1"|"7X6"||||||||||||||||||"A"|||||||"Suffolk"|"MA"|535700|5839|"2024"|134|2|0||0||"1f;0h"|"A,C"||"A,J"||1|"C"|0|"B"|"D"|"A"|"A"|"A,C,D,F,I,K,L"|3|"N"||"N"|||"N"||0|"N"|642||
"CC"|73292076|"TM315041"|"AN2383"|"NEW"|1375000|"234"|"Causeway St"|"702/703"|1|"106"|"02114"|"N"|"A unique opportunity to combine two side by side units with over 2,100 square feet and potential for a 4 bed 3 bath home- ready to be transformed into your dream space. These units present a blank canvas for the discerning investor seeking a lucrative project or a creative homeowner yearning to craft a custom space- the possibilities are limited only by your vision here. The building features a renovated lobby, 24-hour concierge, and a private fitness center. Situated in the heart of the city between the vibrant North End and Waterfront, this unit offers an exceptional chance to fashion a personalized haven in one of the city's most sought-after locations."|12|9/18/2024 8:08:00 PM|0|"N"||"A"|"G"|1|||2144|"N"|7|3|2|0|"N"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|688500|7558|"2024"|1790|7|0||0||"2f;0h"|"C,M"|"B"||"D,V"|3|"B"|3|"A"||"A"|"A"|"A,C,F,I,J,K,L"|105|"N"||"N"||"N"|"N"||0|"N"|2144|0|
"CC"|73292082|"TM008732"|"BB5474"|"NEW"|998000|"1948"|"Washington St"|"4C"|1|"104"|"02118"|"N"|"This 2 bed, 2 bath upper unit, with amazing city views, has everything that you’ve been looking for!! This 4th floor condo at “The Thorndike,” offers high ceilings throughout and an open, well laid-out floorplan. Spacious living/dining area featuring floor-to-ceiling windows with views of Boston and Ramsey Park, as well as a beautiful kitchen with Fisher Paykel appliances, two-tone cabinetry and Quartz countertops. This home also boasts a large primary bedroom with a well-proportioned, tiled bathroom and great closet space! All this, as well as an abundance of natural light, in-unit laundry, heated garage parking, ample storage within the unit, additional basement storage and a common roof deck with incredible skyline views!  Located with great access to the shopping and dining of the South End, Northeastern University, Public Transportation and many commuter routes. This is an excellent opportunity to enter the Boston Real Estate Market with exciting things to come in the area!"|25|9/18/2024 8:14:00 PM|0|"N"||"A"|"G"|1|||1112|"N"|5|2|2|0|"Y"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|849400|9258|"2024"|562.42|4|1|"A,C,E,J"|0|"A,E"|"2f;0h"|"U"||"4,G"||3|"J,M,13"|3|"H,V"||"A"|"A"|"A,C,D,I,K,L"|31|"N"||"N"||"N"|"N"||1|"N"|1112||
"CC"|73292127|"TM345501"|"AN2383"|"NEW"|1525000|"319"|"A St"|"402"|1|"44A"|"02210"|"N"|"Welcome to 319 A Street, Unit 402, a one of a kind loft style combo residence in the heart of Seaport District's Fort Point. This 2 bed, 2 bath residence has been custom designed to maximize space and functionality, offering 1,438 square feet of luxurious living. The designer kitchen features granite countertops, a Wolf induction cooktop, and bespoke appliances. 12 foot+ ceilings with exposed beams and brick walls add a contemporary touch, while motorized Lutron shades provide convenience.The primary bedroom offers ample closet space. This home boasts hardwood floors throughout & in unit laundry. Building amenities include an on-site restaurant (Citrus & Salt), boutique loft-style lobby, covered drive-through, and a landscaped roof deck with comfortable seating, outdoor grill, a dining table that seats 10, and expansive views of downtown Boston and Fort Point Channel. This turn-key home is ready for you to move in and enjoy elegant urban living."|18|9/18/2024 9:47:00 PM|0|"N"||"A"|"G"|1|||1438|"N"|5|2|2|0|"Y"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|1440800|15705|"2024"|1210|4|0||0||"2f;0h"|"M"|"B"|"M"||2|"B,I"|2|"A"||"A"|"A"|"A,B,C,D,F,I,J,K,L,Q"|45|"N"||"N"||"N"|"N"||0|"N"|1438||
"CC"|73292136|"BB300303"|"AN8364"|"NEW"|699000|"71"|"Brookley Road"|"3"|1|"007"|"02130"|"N"|"Discover your dream home in this charming renovated condo in Jamaica Plain’s coveted Stonybrook neighborhood. This 6-room penthouse was deeply renovated in 2019, including new plumbing, electrical, heat & air conditioning. The eat-in kitchen is elevated by a custom-built island, quartz countertops, and plenty of crisp Shaker cabinetry. This bright space offers a generous living room, formal dining room, 2 bedrooms, plus a large bonus room, perfect for a home office. A gorgeous porcelain tile bath with a quartz vanity, lustrous oak floors, and LED recessed lighting make for a perfect move-in ready home. Enjoy plenty of outdoor space, with a private back porch and a shared yard featuring a grassy play area, garden bed, patio, and shed. Convenient in-unit laundry and parking. A true recreation paradise with Franklin Park at the end the street, ½ mile to Forest Hills Orange Line T, lively cafes, restaurants and night life. Seller welcomes offers with requests for buyer concessions."|26|9/18/2024 10:13:00 PM|0|"N"||"A"|"I"|1|4422|0.1|1063|"Y"|6|2|1|0||||"K,47"|||"K"||||||"W,K,U,5,25,47,51,60"|||"V,K"|||"V,K"|||||||||"A,21,L,U,47"|||||||"HMO"|||"M,47"|||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|574900|2671.54|"2025"|274.67|3|0||1|"A,C"|"1f;0h"|"C,E,M"|"A"|"A,D,J,R"||2|"A,C,13"|3|"V"|"D"|"A"|"A"|"A,C,D,F,I,K,L"|3|"N"|||||"N"||1|"N"|1063||
"CC"|73292138|"TM300965"|"AN4749"|"NEW"|1099000|"126"|"Appleton St"|"126"|1|"104"|"02116"|"N"|"Welcome home to picturesque Appleton Street in the heart of the South End. Nestled on the corner of Appleton and Dartmouth Street, this sunlit duplex features 2 bedrooms, 1.5 bathroom, spans 1,115 square feet and has its own private entrance. The king-sized primary suite is ideal for rest and recharge and boasts a monster walk-in closet.  A queen-sized secondary bedroom embraces room for an office nook. The spacious living floor is an entertainer’s dream with plenty of storage and room for a large dining table. This unit also features in-unit Washer and Dryer, hardwood floors throughout and a 100% owner occupied, pet friendly condo association!  You literally can’t get any closer to Greystone Cafe, grabbing your morning cup of coffee or mid-day snack has never been easier!  Don’t miss this South End gem!"|17|9/18/2024 10:14:00 PM|0|"N"||"A"|"B"|2|1115|0.03|1115|"N"|4|2|1|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|878900|9580|"2024"|208|1|0||0||"1f;1h"|"A"||||1|"C,I"||"B"||"A"|"A"|"A,B,C,I,J,K,L"|4|"N"||"N"|||"N"||0|"N"|1115||
"CC"|73292154|"CN234041"|"AN3824"|"NEW"|628000|"28"|"Falcon St"|"1"|1|"019"|"02128"|"N"|"Introducing 28 Falcon Street #1—an elevated south facing unit featuring two bedrooms, two full bathrooms, an oversized back deck, a private storage room. This stunning residence combines contemporary design with thoughtful functionality. Upon entry, discover an inviting open-concept kitchen and living room, perfect for everyday living. The unit includes smart home technology, leathered quartzite countertop, and ample cabinetry, inspiring culinary creativity. The master bedroom offers a luxurious ensuite bath and a spacious walk-in closet. Additional smart features include thermostat, front door, unit door, oven, door bell, major lights and toilet. Inquire with the agent about other available units in the building. Experience the finest in urban living at Eagle Hill. A fenced garden could be private."|20|9/18/2024 11:51:00 PM|0|"N"||"A"|"I"|1|||1067|"Y"|8|2|2|0|"Y"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|0|0|"2024"|180|1|0||0||"2f;0h"|"M"|"A,B,G"||"C,D"|1|"B"||"A"|"A,B"|"A"|"A"|"A,C,D,F,I"|3|"Y"|"D"||||"N"|"Living area 1067 sqft | storage 130 sqft | rear deck 280 sqft | backyard could be private or common"|0|"N"|1067||
"CC"|73292155|"CN234041"|"AN3824"|"NEW"|649000|"28"|"Falcon St"|"2"|1|"019"|"02128"|"N"|"Introducing 28 Falcon Street #2— a south facing unit featuring two bedrooms, two full bathrooms, plus a den. It also comes with an oversized back deck, a private storage room, and waterview. This stunning residence combines contemporary design with thoughtful functionality. Upon entry, discover an inviting open-concept kitchen and living room, perfect for everyday living. The unit includes smart home technology, leathered quartz countertops, and ample cabinetry, inspiring culinary creativity. The master bedroom offers a luxurious ensuite bath and a spacious walk-in closet. The unit is also equipped with smart toilet, wifi-enabled front door, unit door, thermostat, oven/stove, microwave, lights and even door bell. Inquire with the agent about other available units in the building."|22|9/18/2024 11:51:00 PM|0|"N"||"A"|"I"|1|||1092|"Y"|8|2|2|0|"Y"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|0|0|"2024"|190|1|0||0||"2f;0h"|"M"|"A,B,G"||"C,D"|1|"B"||"A"|"A,B"|"A"|"A"|"A,C,D,F,I"|3|"Y"|"D"||||"N"|"Living area 1092 sqft | storage 130 sqft | rear deck 280 sqft (All appx)"|0|"N"|1092||
"CC"|73292160|"TM352871"|"AN7920"|"NEW"|2595000|"1280"|"Washington Street"|"401"|1|"104"|"02116"|"N"|"Just Listed! The Savoy. Brokers tour with catered lunch from in-house BRIX Wine Cellar (on the 1st floor) Friday Sept 20 12:30 - 2:00  - - 3 Car parking, this TOP corner suite, with two contiguous long walls of glass - hard to find an exceptional wrap-around front park view 3-bedroom 2.5-bathroom home is flooded w/ natural light with expansive park & city views. A collection of sleek & opulent major-rooms face lush park. Solid vault-built 2200 square foot all-on-one-level flat.  A pocket-panel passageway-doorway uniquely joins a concealed bay-window study. Roomy lounge living-room-salon connects to the gleaming quartz kitchen w/ runs of tall furniture-finish cabinets. A short walk to double hallways from major rooms, find 3 spacious bedrooms, including an enormous corner primary-suite w/ double bays, adjoining full marble bath & big walk-in closet. 2nd BR is also private, 3rd doubles as a library, media room w/ full pull-out. Includes Full garage parking to elevator. 3 Garages."|33|9/19/2024 12:07:00 AM|0|"N"||"A"|"G"|1|4000|0.09|2153|"N"|8|3|2|1|"Y"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|25|22|"2024"|1198|4|3|"C"|0|"A,D"|"2f;1h"|"A"|"B,C"|||1|"A,B,I,N"|1|"A,I"|"H"|"A"|"A"|"B,C,D,F,H,I,J,K,L"|13|"N"|||||"N"|"OWN 3 GARAGES. Elevator to top of the 4th directly from private garage. Just 12 Boutique Residences."|3|"N"|2153||
"CC"|73292179|"BB803079"|"BB6400"|"NEW"|350000|"5"|"Linda Lane"|"2-3"|1|"002"|"02125"|"N"|"Incredible opportunity to secure an entry-level home in an ideal OTB location! Homes in this area are seldom available at this price point. This one bedroom home, with older, but well-maintained finishes has just been re-painted and is ready to be occupied. Perfect for virtually any type of buyer, this home will not last on the market very long. It's close to the Savin Hill MBTA station, Malibu and Savin Hill Beach, Pattens Cove and Savin Hill Park. There are three open houses to choose from: 11:00 - 12:30 both Saturday 9/21 and Sunday 9/22 and 5:30 - 6:30 Monday 9/23."|15|9/19/2024 2:04:00 AM|0|"N"||"A"|"H"|1|675|0.02|675|"N"|3|1|1|0|"N"|"2"||"K,11"|||||||"2"||"1"|"2"||"K"||||||||||"1"||"A,21"||||"B"|||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|371600|4050|"2024"|317.45|2|0||1||"1f;0h"||"B"|"G"|"D,S"||"C"||"C"||"A"|"A"|"A,C,I"|30|"N"||"N"|||"N"||1|"N"|675|0|
"CC"|73292185|"CN221509"|"AN6239"|"NEW"|399000|"1258"|"Commonwealth Ave"|"8"|1|"010"|"02134"|"N"|"This stunning 357 sq. ft. studio has undergone a complete gut renovation with everything brand new. Step into a modern oasis with state-of-the-art kitchen appliances, stylish cabinetry, and a sleek design. The bathroom features a luxurious soaking tub and new vanity for your relaxation. Excellent proximity to the Green Line T, universities, public transportation, restaurants, and shops. Don't miss out on this exceptional opportunity for comfortable living in a highly desirable location."|16|9/19/2024 5:17:00 AM|0|"N"||"A"|"G"|1|||357|"N"|2|0|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|293500|3199|"2024"|270.7|2|0||0|"D"|"1f;0h"|"C,M"|"A,B"||||"E"||"B"|"F"|"A"|"A"|"F,H,I"|60|"N"|||||"N"||0|"N"|357||
"CC"|73292203|"CN254344"|"A14004"|"NEW"|675000|"251"|"Heath St"|"110"|1|"007"|"02130"|"N"|"Discover the perfect blend of contemporary style and industrial charm in this stunning loft condo, located in vibrant Jamaica Plain - in the classic and well-known American Brewery Loft Complex. With its unique architectural features and modern amenities, this loft offers a one-of-a-kind urban living experience. This loft showcases exposed brick walls and ductwork and 17' high ceilings - combining the raw beauty of industrial design with a spacious open layout that provides a versatile living space, ideal for hosting gatherings or enjoying a quiet night in. This condo offers a unique living experience with its blend of historic charm and open floor living, in-unit laundry and underground parking. Nearby are shops, cafes, grocery stores, restaurants and the green and orange T-Line."|34|9/19/2024 7:10:00 AM|0|"N"||"A"|"G,J,K,N"|2|1048|0.02|1048|"N"|4|1|2|0|||||||||||||||||||||||||||||||||||"LDC"|"1"|"23'5""X34'9"""|"21,F,72,9,O,2,5,44,56"|"LOF"|"2"|"15'1""X13'5"""|"21,F,72,M"|||||||||||||||||"A"|||||||"Suffolk"|"MA"|629600|6863|"2024"|770|1|1|"C,E"|0|"A,F"|"2f;0h"|"E,K"|"B,C"|"P,14,16"|"D"||"B,J"|2|"A"|"F"|"A"|"A"|"A,C,D,F,I,J,K,L"|79|"N"||"N"|||"N"||1|"N"|1048||
"CC"|73292216|"CT007659"|"BB9927"|"NEW"|1499000|"285"|"Columbus Ave"|"706"|1|"101"|"02116"|"N"|"First showings at Sunday OH. This bright and inviting South-facing luxury condo offers a rare chance to own an upper-floor unit at 285 Columbus, blending coastal design with the vibrancy of Boston. The 2 bed/2 bath residence boasts panoramic views of the historic South End, featuring high ceilings, oversized windows, and beautiful hardwood floors throughout. Modern conveniences include an in-unit washer & dryer, high-end appliances, and a master suite with a walk-in closet. Experience sun-filled, open concept living with a versatile floor plan, perfect for both relaxation and entertaining. The professionally managed, non-smoking building with a concierge and 2 elevators offers additional amenities such as an exceptional common roof deck and organized bike storage room. Enjoy close proximity to Back Bay Station, Copley Place, Prudential Center, Newbury Street, and CVS, making this the ideal home for sophisticated urban living with a touch of coastal elegance. Rental parking next door."|24|9/19/2024 7:31:00 AM|0|"N"||"A"|"G"|1|1180|0.03|1180|"N"|4|2|2|0|"Y"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|1457500|15887|"2024"|1070.53|7|0|"B"|0|"B"|"2f;0h"|"U"||"M"|"D,V"|2|"G"|2|"A"||"A"|"A"|"B,C,D,F,H,I,K,L,Y"|63|"N"||"N"|||"N"|"Second bedroom is an interior room"|0|"N"|1180||
"CC"|73292217|"BB985576"|"AN3258"|"NEW"|399000|"21"|"Aberdeen Street"|"B"|1|"105"|"02215"|"N"|"Discover this cozy 1-bedroom, 1-bathroom condo nestled in the vibrant Fenway-Kenmore neighborhood of Boston. Located just steps from Brookline, the Fenway T (D) station, Saint Mary's Street T (C) station, trendy restaurants, scenic parks, and an array of local amenities, this residence offers the ultimate in city convenience. Step inside to an open-concept living and dining area that welcomes you with its cozy ambiance. The modern kitchen is equipped with stainless steel appliances and elegant countertops, perfect for both everyday meals and entertaining. The bedroom offers a comfortable retreat with walk-in closet. Laundry facilities are conveniently located in the building. Professionally managed building. Experience the best of Fenway living—don’t miss the chance to make this delightful condo your new home!"|14|9/19/2024 7:33:00 AM|0|"N"||"A"|"H"|1|425|0.01|425|"N"|2|1|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|322200|3512|"2024"|232.28|1|0||0||"1f;0h"||||"G"|1|"C"||"K"||"A"|"A"|"A,F,I"|63|"N"||"N"|||"N"||0|"N"|425||
"CC"|73292221|"BB700098"|"BB9059"|"NEW"|689000|"106"|"Thirteenth St"|"324"|1|"018"|"02129"|"N"|"Charlestown Navy Yard living at it's best in a beautiful top floor duplex. Welcome to this sun filled, warm two bedroom residence offering great living space and the ultimate convenience of garage parking. Step into the entry and living room where oversized windows offer incredible morning & mid-day light. A tastefully updated kitchen features solid wood cabinetry, stone counters and stainless appliances. There are hardwood floors throughout on both levels. The spacious living room accomodates various options for layout. Upstairs you will find a large primary suite with it's own full bathroom, walk-in closet and in unit washer / dryer. The second bedroom also works well as a guest space, home office or a den. The Basilica is an established building in the historic Navy Yard well located near the waterfront, marinas, local restaurants and stunning parks. An attractive opportunity to enjoy the best of Charlestown. Seller welcomes offers with requests for buyer concessions."|22|9/19/2024 7:46:00 AM|0|"N"||"A"|"M"|2|||1018|"N"|5|2|2|0|"Y"|"3"|||"3"||||||"3"|||"4"|||"4"|||||||||"4"|||"4"||||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|567800|6189|"2024"|1108|3|1|"C,E,F,I"|0|"A,F,R"|"2f;0h"|"M"|||||"A,B,G"||"A,D"||"A"|"A"|"A,C,D,F,I,K,L"|92|"N"|||||"N"||1|"N"|1018||
